Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-02-01,top_utility,43,NRG,"NRG Energy, Inc.",RATING: HOLD3.11,RATING: BUY3.50,RATING: BUY3.75,11.69B,2.98%,B-,B+,D,A+,C-
2024-02-01,top_utility,44,OTTR,Otter Tail Corporation,RATING: HOLD3.11,RATING: SELL2.00,RATING: HOLD2.50,4.12B,1.77%,D,D-,B+,A+,B+
2024-02-01,top_utility,45,AY,Atlantica Sustainable Infrastructure plc,RATING: HOLD3.10,RATING: BUY3.83,RATING: BUY3.50,2.21B,9.37%,A,C,A-,C-,B
2024-02-01,top_utility,46,BIP,Brookfield Infrastructure Partners L.P.,RATING: HOLD3.08,RATING: BUY4.00,RATING: BUY4.27,14.77B,4.84%,B-,A+,A-,A-,D+
2024-02-01,top_utility,47,AWK,"American Water Works Company, Inc.",RATING: HOLD3.06,RATING: BUY4.00,RATING: BUY3.87,24.07B,2.29%,D-,D+,D,C-,B+
2024-02-01,top_utility,48,EIX,Edison International,RATING: HOLD3.06,RATING: HOLD3.00,RATING: BUY3.83,25.08B,4.58%,B-,A+,B-,C+,D+
2024-02-01,top_utility,49,XEL,Xcel Energy Inc.,RATING: HOLD3.06,RATING: BUY4.00,RATING: BUY3.56,32.54B,3.53%,C-,C,A-,B-,C-
2024-02-01,top_utility,50,PNW,Pinnacle West Capital Corporation,RATING: HOLD3.06,RATING: BUY4.00,RATING: BUY3.57,7.72B,5.13%,B,D,C-,D,B
2024-02-01,top_utility,51,AMPS,"Altus Power, Inc.",RATING: HOLD3.06,RATING: HOLD3.00,RATING: STRONG BUY4.57,1.10B,-,D-,A-,C+,A+,B+
2024-02-01,top_utility,52,ES,Eversource Energy,RATING: HOLD3.04,RATING: BUY3.50,RATING: BUY3.70,19.38B,4.87%,B-,C,C-,D,B-
2024-02-01,top_utility,53,CMS,CMS Energy Corporation,RATING: HOLD3.04,RATING: BUY4.00,RATING: BUY4.05,16.77B,3.47%,D+,B-,C+,B,C+
2024-02-01,top_utility,54,VEOEY,Veolia Environnement SA,RATING: HOLD3.04,RATING: BUY4.00,RATING: STRONG BUY5.00,22.53B,7.11%,A+,A-,A,A-,F
2024-02-01,top_utility,55,RNW,ReNew Energy Global Plc,RATING: HOLD3.02,-RATING: NOT COVERED,RATING: STRONG BUY4.57,2.27B,-,C+,B-,D-,A,B+
2024-02-01,top_utility,56,SJW,SJW Group,RATING: HOLD3.01,RATING: BUY4.00,RATING: HOLD3.33,1.94B,2.54%,D,C+,D+,D+,A-
2024-02-01,top_utility,57,OGE,OGE Energy Corp.,RATING: HOLD3.00,RATING: HOLD3.00,RATING: HOLD3.36,6.59B,5.06%,B,D-,C,C,B
2024-02-01,top_utility,58,AES,The AES Corporation,RATING: HOLD2.99,RATING: HOLD3.33,RATING: BUY4.07,11.30B,3.97%,B,B,D+,C,B
2024-02-01,top_utility,59,CWEN,"Clearway Energy, Inc.",RATING: HOLD2.98,RATING: BUY3.66,RATING: BUY4.33,4.60B,6.53%,A-,A-,A-,B,C
2024-02-01,top_utility,60,CWEN.A,"Clearway Energy, Inc.",RATING: HOLD2.96,RATING: BUY3.50,RATING: STRONG BUY4.70,4.60B,7.00%,A-,F,A-,B,C+
2024-02-01,top_utility,61,AEE,Ameren Corporation,RATING: HOLD2.94,RATING: HOLD3.00,RATING: BUY3.53,18.19B,3.64%,C,C-,B-,D-,B-
2024-02-01,top_utility,62,PPL,PPL Corporation,RATING: HOLD2.88,RATING: HOLD3.00,RATING: BUY4.00,19.39B,3.65%,C-,B-,C+,B+,D+
2024-02-01,top_utility,63,D,"Dominion Energy, Inc.",RATING: HOLD2.86,RATING: HOLD3.33,RATING: HOLD3.29,37.84B,5.90%,A-,D,D-,C,D
2024-02-01,top_utility,64,NWN,Northwest Natural Holding Company,RATING: HOLD2.85,RATING: HOLD3.00,RATING: BUY3.57,1.35B,5.31%,A-,D,C-,C-,C
2024-02-01,top_utility,65,TAC,TransAlta Corporation,RATING: HOLD2.84,RATING: HOLD3.00,RATING: BUY4.11,2.18B,2.31%,A+,A+,A,F,D
2024-02-01,top_utility,66,CEPU,Central Puerto S.A.,RATING: HOLD2.82,-RATING: NOT COVERED,RATING: HOLD3.00,1.90B,10.86%,A,A-,D-,A+,F
2024-02-01,top_utility,67,LNT,Alliant Energy Corporation,RATING: HOLD2.82,RATING: BUY4.00,RATING: BUY3.61,12.37B,3.79%,D+,B-,D,C,C
2024-02-01,top_utility,68,AVA,Avista Corporation,RATING: HOLD2.79,RATING: BUY4.00,RATING: HOLD2.83,2.58B,5.51%,B+,C+,D+,C-,C
2024-02-01,top_utility,69,SPH,"Suburban Propane Partners, L.P.",RATING: HOLD2.78,RATING: BUY3.50,RATING: HOLD3.00,1.26B,6.62%,A,F,B,A+,D-
2024-02-01,top_utility,70,BEP,Brookfield Renewable Partners L.P.,RATING: HOLD2.77,RATING: BUY3.80,RATING: BUY3.94,11.73B,5.60%,C+,B-,A+,B,F
2024-02-01,top_utility,71,UTL,Unitil Corporation,RATING: HOLD2.75,-RATING: NOT COVERED,RATING: BUY3.66,803.14M,3.25%,C-,C-,C-,B,C+
2024-02-01,top_utility,72,UGI,UGI Corporation,RATING: HOLD2.73,RATING: BUY4.20,RATING: BUY3.75,5.03B,6.19%,A,D+,B-,A-,D
2024-02-01,top_utility,73,WTRG,"Essential Utilities, Inc.",RATING: HOLD2.71,RATING: BUY4.00,RATING: BUY4.41,9.81B,3.37%,D+,C,D+,C+,C-
2024-02-01,top_utility,74,WEC,"WEC Energy Group, Inc.",RATING: HOLD2.71,RATING: BUY4.00,RATING: HOLD3.41,24.72B,3.98%,C,C-,B+,D+,D
2024-02-01,top_utility,75,EVRG,"Evergy, Inc.",RATING: HOLD2.69,RATING: BUY3.50,RATING: BUY3.60,11.43B,4.98%,B,D,C+,D+,D+
2024-02-01,top_utility,76,AGR,"Avangrid, Inc.",RATING: HOLD2.69,RATING: HOLD3.00,RATING: HOLD2.81,11.98B,5.68%,B+,D,D,C-,D+
2024-02-01,top_utility,77,BEPC,Brookfield Renewable Corporation,RATING: HOLD2.68,RATING: BUY3.50,RATING: BUY4.00,9.59B,5.19%,B,B+,A+,B-,D-
2024-02-01,top_utility,78,NOVA,Sunnova Energy International Inc.,RATING: HOLD2.68,RATING: BUY4.00,RATING: BUY4.40,1.49B,-,D-,A,F,A-,C
2024-02-01,top_utility,79,ELP,Companhia Paranaense de Energia - COPEL,RATING: HOLD2.67,RATING: HOLD3.00,RATING: STRONG BUY4.50,5.86B,3.30%,C,B-,B,D-,C+
2024-02-01,top_utility,80,NWE,"NorthWestern Energy Group, Inc.",RATING: HOLD2.65,RATING: BUY3.50,RATING: BUY3.77,2.91B,5.38%,B+,D+,C,D+,D+
2024-02-01,top_utility,81,EBR.B,Centrais Elétricas Brasileiras S.A. - Eletrobrás,RATING: HOLD2.64,-RATING: NOT COVERED,RATING: STRONG BUY4.50,20.10B,3.09%,C-,A,C,A,F
2024-02-01,top_utility,82,AWR,American States Water Company,RATING: HOLD2.64,RATING: BUY4.00,RATING: HOLD3.00,2.85B,2.15%,D-,B-,C,D,C+
2024-02-01,top_utility,83,OGS,"ONE Gas, Inc.",RATING: HOLD2.63,RATING: HOLD3.00,RATING: HOLD2.83,3.46B,4.16%,B,D-,B,D+,C-
2024-02-01,top_utility,84,EBR,Centrais Elétricas Brasileiras S.A. - Eletrobrás,RATING: HOLD2.61,-RATING: NOT COVERED,RATING: STRONG BUY5.00,20.10B,0.50%,D-,A,C,A,F
2024-02-01,top_utility,85,YORW,The York Water Company,RATING: HOLD2.58,RATING: BUY4.00,RATING: STRONG BUY5.00,533.20M,2.20%,D-,C+,F,C-,B-
2024-02-01,top_utility,86,ORA,"Ormat Technologies, Inc.",RATING: SELL2.33,-RATING: NOT COVERED,RATING: BUY3.62,4.08B,0.71%,F,A-,D-,B-,C+
2024-02-01,top_utility,87,NEP,"NextEra Energy Partners, LP",RATING: SELL2.33,RATING: BUY4.00,RATING: BUY3.52,2.73B,11.78%,A+,F,F,D,D
2024-02-01,top_utility,88,CPK,Chesapeake Utilities Corporation,RATING: SELL2.29,RATING: HOLD3.00,RATING: BUY4.25,2.28B,2.19%,D,B-,B-,A-,D
2024-02-01,top_utility,89,AQN,Algonquin Power & Utilities Corp.,RATING: SELL2.24,RATING: BUY4.00,RATING: HOLD3.16,4.04B,7.38%,A,F,D+,D,D-
2024-02-01,top_utility,90,NFG,National Fuel Gas Company,RATING: SELL2.19,RATING: BUY4.00,RATING: HOLD3.33,4.47B,4.04%,A,C-,D+,D,D-
2024-02-01,top_utility,91,POR,Portland General Electric Company,RATING: SELL2.18,RATING: BUY4.00,RATING: BUY3.91,4.12B,4.61%,B-,C+,D,D+,D
2024-02-01,top_utility,92,DNNGY,Ørsted A/S,RATING: SELL2.11,RATING: BUY4.00,RATING: STRONG BUY5.00,24.19B,3.34%,B-,A,B+,B+,F
2024-02-01,top_utility,93,CWT,California Water Service Group,RATING: SELL2.07,-RATING: NOT COVERED,RATING: HOLD3.00,2.76B,2.22%,F,C+,D-,C-,C-
2024-02-01,top_utility,94,EDPFY,"EDP - Energias de Portugal, S.A.",RATING: SELL2.06,-RATING: NOT COVERED,RATING: HOLD3.00,17.18B,5.09%,B+,B+,C,D,F
2024-02-01,top_utility,95,ARTNA,Artesian Resources Corporation,RATING: SELL1.98,RATING: BUY4.00,RATING: STRONG BUY5.00,372.34M,3.08%,D,C+,D-,F,C+
2024-02-01,top_utility,96,HE,"Hawaiian Electric Industries, Inc.",RATING: SELL1.94,RATING: HOLD2.50,RATING: SELL2.25,1.50B,-,A,D-,C-,F,C-
2024-02-01,top_utility,97,MGEE,"MGE Energy, Inc.",RATING: SELL1.90,RATING: HOLD3.00,RATING: STRONG SELL1.00,2.39B,2.53%,D,A+,C+,D-,D-
2024-02-01,top_utility,98,PNM,"PNM Resources, Inc.",RATING: SELL1.64,RATING: SELL2.00,RATING: BUY4.00,3.21B,3.98%,C-,D-,D,D-,D-
2024-02-01,top_utility,99,MNTK,"Montauk Renewables, Inc.",RATING: STRONG SELL1.43,RATING: BUY4.00,RATING: BUY3.50,951.02M,-,D-,A+,C-,D-,D-
2024-02-01,top_utility,100,MSEX,Middlesex Water Company,RATING: STRONG SELL1.37,-RATING: NOT COVERED,RATING: STRONG BUY5.00,1.03B,2.19%,F,C,F,F,D+
2024-02-01,top_consumer_staples,1,NSRGY,Nestlé S.A.,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: BUY4.25,294.94B,2.99%,D+,C,A+,C-,A
2024-02-01,top_consumer_staples,2,TSCDY,Tesco PLC,RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: HOLD3.00,24.67B,3.86%,A-,A-,A-,B+,A+
2024-02-01,top_consumer_staples,3,IMBBY,Imperial Brands PLC,RATING: STRONG BUY4.86,RATING: BUY3.50,RATING: BUY4.00,20.80B,7.37%,A,B,A,B+,A
2024-02-01,top_consumer_staples,4,JSAIY,J Sainsbury plc,RATING: STRONG BUY4.77,RATING: HOLD3.00,RATING: SELL2.00,7.54B,5.21%,A,C+,B-,C,A
2024-02-01,top_consumer_staples,5,LWAY,"Lifeway Foods, Inc.",RATING: STRONG BUY4.74,RATING: HOLD3.00,RATING: HOLD3.00,164.69M,-,B-,A+,C+,A+,A+
2024-02-01,top_consumer_staples,6,HEINY,Heineken N.V.,RATING: STRONG BUY4.69,RATING: BUY4.00,RATING: BUY4.00,57.30B,2.08%,D+,B-,B+,B+,A+
2024-02-01,top_consumer_staples,7,ASBFY,Associated British Foods plc,RATING: STRONG BUY4.67,RATING: BUY4.00,RATING: SELL2.00,21.49B,2.69%,B-,B+,B-,B,A+
2024-02-01,top_consumer_staples,8,HENOY,Henkel AG & Co. KGaA,RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: STRONG BUY5.00,30.20B,2.67%,C+,B,B,C+,A+
2024-02-01,top_consumer_staples,9,PSMT,"PriceSmart, Inc.",RATING: STRONG BUY4.62,RATING: BUY4.00,RATING: BUY4.33,2.44B,1.14%,C,B-,C,A-,A
2024-02-01,top_consumer_staples,10,KO,The Coca-Cola Company,RATING: STRONG BUY4.61,RATING: BUY3.50,RATING: BUY4.26,258.11B,3.08%,D,C,A+,C+,B+
2024-02-01,top_consumer_staples,11,MAKSY,Marks and Spencer Group plc,RATING: STRONG BUY4.60,RATING: HOLD3.00,RATING: STRONG BUY5.00,5.96B,0.42%,B+,B+,B-,B+,A+
2024-02-01,top_consumer_staples,12,JRONY,"Jerónimo Martins, SGPS, S.A.",RATING: STRONG BUY4.60,-RATING: NOT COVERED,RATING: STRONG BUY5.00,14.85B,2.51%,B,B+,B+,C-,A+
2024-02-01,top_consumer_staples,13,KNBWY,"Kirin Holdings Company, Limited",RATING: STRONG BUY4.59,-RATING: NOT COVERED,RATING: HOLD3.00,11.70B,1.62%,C-,B-,C+,B-,A
2024-02-01,top_consumer_staples,14,HNST,"The Honest Company, Inc.",RATING: STRONG BUY4.58,RATING: HOLD3.00,RATING: BUY3.60,322.69M,-,C,B-,D,A+,C
2024-02-01,top_consumer_staples,15,NTCOY,Natura &Co Holding S.A.,RATING: STRONG BUY4.58,RATING: HOLD3.00,RATING: BUY4.20,4.60B,-,B+,C-,D+,B-,A-
2024-02-01,top_consumer_staples,16,POST,"Post Holdings, Inc.",RATING: STRONG BUY4.55,RATING: BUY3.75,RATING: BUY4.09,6.34B,-,C,A-,C+,A,A-
2024-02-01,top_consumer_staples,17,USFD,US Foods Holding Corp.,RATING: STRONG BUY4.54,RATING: BUY4.00,RATING: BUY4.18,11.68B,-,B-,A,C,A-,A-
2024-02-01,top_consumer_staples,18,PEP,"PepsiCo, Inc.",RATING: STRONG BUY4.51,RATING: BUY4.14,RATING: BUY3.60,234.49B,2.90%,D+,C+,A+,C,B-
2024-02-01,top_consumer_staples,19,KR,The Kroger Co.,RATING: BUY4.41,RATING: BUY3.90,RATING: HOLD3.47,32.98B,2.40%,B+,C-,A,C+,B
2024-02-01,top_consumer_staples,20,MDLZ,"Mondelez International, Inc.",RATING: BUY4.40,RATING: BUY3.66,RATING: BUY4.48,98.97B,2.20%,D,C+,A,B-,B
2024-02-01,top_consumer_staples,21,KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",RATING: BUY4.39,RATING: BUY4.00,RATING: BUY4.00,20.54B,3.35%,B,B,B+,A,A-
2024-02-01,top_consumer_staples,22,AGRO,Adecoagro S.A.,RATING: BUY4.36,RATING: BUY3.66,RATING: BUY3.71,1.05B,3.33%,A,C-,B-,C,A-
2024-02-01,top_consumer_staples,23,COTY,Coty Inc.,RATING: BUY4.24,RATING: STRONG BUY5.00,RATING: BUY3.80,10.59B,-,C-,A,C-,A-,B+
2024-02-01,top_consumer_staples,24,CLX,The Clorox Company,RATING: BUY4.20,RATING: HOLD3.00,RATING: HOLD2.76,19.08B,3.11%,D,A-,B+,B,A-
2024-02-01,top_consumer_staples,25,WMMVY,"Wal-Mart de México, S.A.B. de C.V.",RATING: BUY4.19,RATING: HOLD3.00,RATING: BUY3.66,72.96B,-,C-,B+,A,B+,B+
2024-02-01,top_consumer_staples,26,VITL,"Vital Farms, Inc.",RATING: BUY4.06,RATING: BUY4.00,RATING: BUY4.12,642.34M,-,D+,A+,C-,A+,C+
2024-02-01,top_consumer_staples,27,LW,"Lamb Weston Holdings, Inc.",RATING: BUY4.01,RATING: BUY4.00,RATING: STRONG BUY4.58,14.60B,1.19%,D,A,B+,B,B+
2024-02-01,top_consumer_staples,28,ANDE,"The Andersons, Inc.",RATING: BUY3.99,RATING: BUY4.00,RATING: STRONG BUY4.66,1.75B,1.38%,A,C+,C+,B,B
2024-02-01,top_consumer_staples,29,TAP,Molson Coors Beverage Company,RATING: BUY3.94,RATING: BUY3.50,RATING: HOLD3.22,13.39B,2.64%,B-,C+,B,C+,B
2024-02-01,top_consumer_staples,30,DLTR,"Dollar Tree, Inc.",RATING: BUY3.83,RATING: HOLD3.00,RATING: BUY4.00,31.12B,-,D+,B,B-,A-,C
2024-02-01,top_consumer_staples,31,SFM,"Sprouts Farmers Market, Inc.",RATING: BUY3.81,RATING: HOLD3.00,RATING: HOLD2.78,5.30B,-,C-,B-,B-,A+,B-
2024-02-01,top_consumer_staples,32,JAPAY,Japan Tobacco Inc.,RATING: BUY3.75,-RATING: NOT COVERED,RATING: SELL2.00,46.82B,2.45%,B,B+,A-,A-,C+
2024-02-01,top_consumer_staples,33,CPB,Campbell Soup Company,RATING: BUY3.71,RATING: BUY3.66,RATING: HOLD3.13,12.66B,3.48%,C+,C,B,C+,B-
2024-02-01,top_consumer_staples,34,TGT,Target Corporation,RATING: HOLD3.49,RATING: BUY3.77,RATING: BUY3.82,68.97B,2.92%,C+,D,A,A,A+
2024-02-01,top_consumer_staples,35,BTI,British American Tobacco p.l.c.,RATING: HOLD3.49,RATING: BUY3.90,RATING: STRONG BUY4.50,68.59B,9.39%,A+,D+,A+,C,A
2024-02-01,top_consumer_staples,36,BRBR,"BellRing Brands, Inc.",RATING: HOLD3.46,RATING: BUY4.00,RATING: BUY4.31,7.84B,-,F,A,A,A+,A-
2024-02-01,top_consumer_staples,37,ADRNY,Koninklijke Ahold Delhaize N.V.,RATING: HOLD3.45,RATING: BUY4.00,RATING: BUY3.50,27.01B,4.18%,A-,D,A,D+,A
2024-02-01,top_consumer_staples,38,FARM,Farmer Bros. Co.,RATING: HOLD3.45,-RATING: NOT COVERED,RATING: BUY4.00,77.34M,-,A-,D-,D,A+,A-
2024-02-01,top_consumer_staples,39,PG,The Procter & Gamble Company,RATING: HOLD3.44,RATING: BUY3.50,RATING: BUY4.03,369.68B,2.40%,D,C,A+,B-,B+
2024-02-01,top_consumer_staples,40,COST,Costco Wholesale Corporation,RATING: HOLD3.44,RATING: HOLD3.25,RATING: BUY4.05,320.55B,0.56%,F,B,A+,A+,B
2024-02-01,top_consumer_staples,41,ELF,"e.l.f. Beauty, Inc.",RATING: HOLD3.44,RATING: BUY3.50,RATING: BUY4.20,9.54B,-,F,A+,B,A+,A-
2024-02-01,top_consumer_staples,42,HLN,Haleon plc,RATING: HOLD3.43,RATING: BUY3.50,RATING: BUY4.00,37.28B,1.27%,D-,B,A+,C,A+
2024-02-01,top_consumer_staples,43,GHSI,"Guardion Health Sciences, Inc.",RATING: HOLD3.42,-RATING: NOT COVERED,RATING: HOLD3.00,10.83M,-,A-,B-,D-,A,A
2024-02-01,top_consumer_staples,44,CASY,"Casey's General Stores, Inc.",RATING: HOLD3.41,RATING: BUY3.66,RATING: BUY4.07,10.58B,0.59%,D-,B,C+,B+,A
2024-02-01,top_consumer_staples,45,DOLE,Dole plc,RATING: HOLD3.40,RATING: BUY4.00,RATING: BUY4.33,1.06B,2.86%,A-,A-,D+,D+,A+
2024-02-01,top_consumer_staples,46,WMT,Walmart Inc.,RATING: HOLD3.39,RATING: HOLD3.14,RATING: BUY4.39,458.49B,1.34%,D-,C-,A+,B,C-
2024-02-01,top_consumer_staples,47,ALCO,"Alico, Inc.",RATING: HOLD3.38,RATING: HOLD3.00,RATING: BUY4.00,221.08M,0.66%,C-,D,D,A,A
2024-02-01,top_consumer_staples,48,NATR,"Nature's Sunshine Products, Inc.",RATING: HOLD3.38,RATING: HOLD3.00,RATING: STRONG BUY5.00,358.42M,-,B,D+,C-,A-,A-
2024-02-01,top_consumer_staples,49,LANC,Lancaster Colony Corporation,RATING: HOLD3.37,RATING: HOLD3.00,RATING: HOLD3.28,5.35B,1.77%,D-,B+,B-,A-,A+
2024-02-01,top_consumer_staples,50,CL,Colgate-Palmolive Company,RATING: HOLD3.37,RATING: BUY3.75,RATING: BUY4.04,68.80B,2.30%,D,C,A+,A-,A-
2024-02-01,top_consumer_staples,51,UNFI,"United Natural Foods, Inc.",RATING: HOLD3.36,RATING: HOLD3.00,RATING: HOLD2.81,1.01B,-,A+,F,D+,C-,A-
2024-02-01,top_consumer_staples,52,WEST,Westrock Coffee Company,RATING: HOLD3.34,RATING: SELL2.00,RATING: STRONG BUY5.00,929.69M,-,D-,A+,D-,A,A+
2024-02-01,top_consumer_staples,53,FIZZ,National Beverage Corp.,RATING: HOLD3.34,RATING: SELL2.00,RATING: STRONG SELL1.00,4.59B,-,D,C+,A-,C-,A
2024-02-01,top_consumer_staples,54,ACI,"Albertsons Companies, Inc.",RATING: HOLD3.33,RATING: STRONG BUY4.50,RATING: HOLD3.38,12.25B,2.26%,B+,D,B+,C+,B+
2024-02-01,top_consumer_staples,55,MO,"Altria Group, Inc.",RATING: HOLD3.31,RATING: BUY3.85,RATING: BUY3.50,71.51B,9.47%,A+,D,A+,C-,D+
2024-02-01,top_consumer_staples,56,NOMD,Nomad Foods Limited,RATING: HOLD3.29,RATING: BUY4.00,RATING: STRONG BUY4.66,2.89B,0.87%,C,D+,C+,B-,A-
2024-02-01,top_consumer_staples,57,OTLY,Oatly Group AB,RATING: HOLD3.29,RATING: HOLD3.00,RATING: BUY4.00,753.37M,-,B,F,D-,A+,B+
2024-02-01,top_consumer_staples,58,KHC,The Kraft Heinz Company,RATING: HOLD3.28,RATING: BUY3.71,RATING: BUY3.91,44.60B,4.40%,B,D+,B+,B+,B-
2024-02-01,top_consumer_staples,59,CALM,"Cal-Maine Foods, Inc.",RATING: HOLD3.27,RATING: BUY4.00,RATING: HOLD3.33,2.75B,5.48%,A+,D-,A-,A,B
2024-02-01,top_consumer_staples,60,BUD,Anheuser-Busch InBev SA/NV,RATING: HOLD3.25,RATING: HOLD3.25,RATING: BUY4.09,128.11B,1.27%,D+,C+,A+,A-,D+
2024-02-01,top_consumer_staples,61,MED,"Medifast, Inc.",RATING: HOLD3.25,RATING: HOLD3.00,RATING: HOLD3.00,604.89M,8.82%,A+,D-,A,D-,B+
2024-02-01,top_consumer_staples,62,ABEV,Ambev S.A.,RATING: HOLD3.24,RATING: HOLD2.50,RATING: BUY4.00,41.16B,5.81%,B+,D+,A,D+,B
2024-02-01,top_consumer_staples,63,CHD,"Church & Dwight Co., Inc.",RATING: HOLD3.24,RATING: HOLD3.00,RATING: HOLD3.21,24.29B,1.11%,F,C,B+,B,B+
2024-02-01,top_consumer_staples,64,IPAR,"Inter Parfums, Inc.",RATING: HOLD3.23,RATING: BUY3.50,RATING: BUY4.33,4.96B,1.61%,D-,B-,B-,A,B+
2024-02-01,top_consumer_staples,65,SYY,Sysco Corporation,RATING: HOLD3.21,RATING: BUY3.66,RATING: BUY3.85,39.85B,2.49%,C-,B,A,A-,C-
2024-02-01,top_consumer_staples,66,STZ,"Constellation Brands, Inc.",RATING: HOLD3.21,RATING: HOLD3.33,RATING: BUY4.28,45.17B,1.44%,D-,C,A-,C,B
2024-02-01,top_consumer_staples,67,ZIVO,"ZIVO Bioscience, Inc.",RATING: HOLD3.21,-RATING: NOT COVERED,RATING: BUY4.00,23.36M,-,C+,-RATING: NOT COVERED,F,A+,A+
2024-02-01,top_consumer_staples,68,FRPT,"Freshpet, Inc.",RATING: HOLD3.20,RATING: HOLD2.50,RATING: BUY4.33,4.27B,-,F,A+,D,A,B-
2024-02-01,top_consumer_staples,69,LSF,"Laird Superfood, Inc.",RATING: HOLD3.19,-RATING: NOT COVERED,RATING: BUY4.33,7.09M,-,A+,A,F,D,B
2024-02-01,top_consumer_staples,70,JBSAY,JBS S.A.,RATING: HOLD3.19,RATING: BUY4.00,RATING: STRONG BUY5.00,10.05B,-,B,D+,C,A-,-RATING: NOT COVERED
2024-02-01,top_consumer_staples,71,WBA,"Walgreens Boots Alliance, Inc.",RATING: HOLD3.18,RATING: HOLD3.18,RATING: HOLD3.00,19.52B,8.48%,A-,F,C-,D+,D+
2024-02-01,top_consumer_staples,72,CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",RATING: HOLD3.18,RATING: HOLD3.00,RATING: STRONG BUY5.00,707.16M,8.40%,A,A-,D,B+,-RATING: NOT COVERED
2024-02-01,top_consumer_staples,73,EPC,Edgewell Personal Care Company,RATING: HOLD3.18,RATING: HOLD3.00,RATING: BUY3.70,2.00B,1.51%,C-,D+,C,B+,B+
2024-02-01,top_consumer_staples,74,WALD,Waldencast plc,RATING: HOLD3.18,-RATING: NOT COVERED,RATING: BUY4.00,896.60M,-,C+,A+,D-,B+,C+
2024-02-01,top_consumer_staples,75,BDRFY,Beiersdorf Aktiengesellschaft,RATING: HOLD3.17,-RATING: NOT COVERED,RATING: STRONG BUY4.50,33.86B,0.51%,F,B+,C+,A-,B+
2024-02-01,top_consumer_staples,76,WDFC,WD-40 Company,RATING: HOLD3.16,RATING: HOLD3.33,RATING: BUY4.00,3.68B,1.24%,F,A,A-,A,B+
2024-02-01,top_consumer_staples,77,MNST,Monster Beverage Corporation,RATING: HOLD3.15,RATING: HOLD3.20,RATING: BUY4.03,58.19B,-,D-,B+,A-,C,B-
2024-02-01,top_consumer_staples,78,FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",RATING: HOLD3.15,-RATING: NOT COVERED,RATING: BUY3.85,44.94B,1.46%,C-,A-,B+,A,C-
2024-02-01,top_consumer_staples,79,LRLCY,L'Oréal S.A.,RATING: HOLD3.15,RATING: HOLD3.00,RATING: BUY4.33,246.94B,1.43%,D-,A-,A,B-,C+
2024-02-01,top_consumer_staples,80,UL,Unilever PLC,RATING: HOLD3.15,RATING: BUY4.00,RATING: HOLD3.20,126.02B,3.67%,C+,D,A+,C+,D+
2024-02-01,top_consumer_staples,81,REED,"Reed's, Inc.",RATING: HOLD3.15,-RATING: NOT COVERED,RATING: BUY4.00,7.93M,-,C+,F,D-,F,A
2024-02-01,top_consumer_staples,82,PM,Philip Morris International Inc.,RATING: HOLD3.14,RATING: BUY3.92,RATING: BUY4.05,139.72B,5.71%,B+,C-,A+,C-,D
2024-02-01,top_consumer_staples,83,DDL,Dingdong (Cayman) Limited,RATING: HOLD3.12,RATING: HOLD3.00,RATING: BUY3.57,298.53M,-,A+,B,D+,F,A-
2024-02-01,top_consumer_staples,84,DG,Dollar General Corporation,RATING: HOLD3.11,RATING: HOLD3.14,RATING: BUY3.62,29.88B,1.73%,D+,D,B,C,B-
2024-02-01,top_consumer_staples,85,BRFS,BRF S.A.,RATING: HOLD3.10,RATING: HOLD3.00,RATING: HOLD2.50,4.91B,-,C,D-,D+,A+,B
2024-02-01,top_consumer_staples,86,PFGC,Performance Food Group Company,RATING: HOLD3.10,RATING: BUY4.00,RATING: BUY4.25,11.46B,-,B,A,C,A,D-
2024-02-01,top_consumer_staples,87,SAM,"The Boston Beer Company, Inc.",RATING: HOLD3.10,RATING: BUY3.50,RATING: HOLD2.64,4.31B,-,D,A+,C,B-,B-
2024-02-01,top_consumer_staples,88,DANOY,Danone S.A.,RATING: HOLD3.08,RATING: HOLD3.00,RATING: HOLD3.00,42.17B,3.33%,C,D,A-,B+,C+
2024-02-01,top_consumer_staples,89,SMPL,The Simply Good Foods Company,RATING: HOLD3.07,RATING: HOLD3.33,RATING: BUY4.30,3.59B,-,D+,A-,B,C-,B
2024-02-01,top_consumer_staples,90,GLASF,Glass House Brands Inc.,RATING: HOLD3.06,RATING: HOLD3.00,RATING: STRONG BUY5.00,483.38M,-,D-,F,D+,A+,C+
2024-02-01,top_consumer_staples,91,REYN,Reynolds Consumer Products Inc.,RATING: HOLD3.05,RATING: BUY3.50,RATING: HOLD3.44,5.99B,3.23%,C,D+,B,B-,B
2024-02-01,top_consumer_staples,92,GIS,"General Mills, Inc.",RATING: HOLD3.05,RATING: BUY3.75,RATING: HOLD3.18,35.82B,3.66%,C+,C,A-,D+,C
