Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2023-11-01,top_utility,32,BEPC,Brookfield Renewable Corporation,RATING: HOLD3.24,RATING: BUY3.60,RATING: STRONG BUY4.50,9.11B,5.40%,B,B,B-,D+,A+
2023-11-01,top_utility,33,IBDSF,"Iberdrola, S.A.",RATING: HOLD3.21,-RATING: NOT COVERED,RATING: STRONG BUY5.00,71.45B,4.66%,B,C-,A+,B+,C
2023-11-01,top_utility,34,IBDRY,"Iberdrola, S.A.",RATING: HOLD3.20,RATING: BUY4.00,RATING: STRONG BUY5.00,71.45B,4.79%,B+,D+,A+,B+,B
2023-11-01,top_utility,35,MNTK,"Montauk Renewables, Inc.",RATING: HOLD3.20,-RATING: NOT COVERED,RATING: HOLD3.00,1.53B,-,F,A,B-,A+,B+
2023-11-01,top_utility,36,PNM,"PNM Resources, Inc.",RATING: HOLD3.19,RATING: BUY3.50,RATING: BUY4.00,3.64B,3.47%,C-,C-,D,C,A
2023-11-01,top_utility,37,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,RATING: HOLD3.19,-RATING: NOT COVERED,RATING: BUY4.00,1.23B,-,A+,A+,C,A,F
2023-11-01,top_utility,38,YORW,The York Water Company,RATING: HOLD3.19,RATING: BUY4.00,RATING: STRONG BUY5.00,541.79M,2.14%,D-,B,F,C-,A+
2023-11-01,top_utility,39,NEE,"NextEra Energy, Inc.",RATING: HOLD3.19,RATING: BUY3.87,RATING: BUY4.20,120.17B,3.08%,D,B+,B,D,B+
2023-11-01,top_utility,40,RGCO,"RGC Resources, Inc.",RATING: HOLD3.18,RATING: HOLD3.00,RATING: STRONG BUY5.00,170.62M,4.63%,B-,C+,D,D,A+
2023-11-01,top_utility,41,DUK,Duke Energy Corporation,RATING: HOLD3.17,RATING: BUY3.83,RATING: BUY3.68,69.58B,4.47%,C+,C+,A+,B-,D+
2023-11-01,top_utility,42,SJW,SJW Group,RATING: HOLD3.11,RATING: HOLD3.00,RATING: HOLD3.33,2.08B,2.34%,D-,C-,D,C-,A
2023-11-01,top_utility,43,PNW,Pinnacle West Capital Corporation,RATING: HOLD3.11,RATING: HOLD3.00,RATING: HOLD3.35,8.38B,4.70%,C+,D-,C,B+,B
2023-11-01,top_utility,44,AEP,"American Electric Power Company, Inc.",RATING: HOLD3.10,RATING: BUY4.00,RATING: BUY3.71,41.92B,4.16%,C,C-,B+,C,C
2023-11-01,top_utility,45,SSEZY,SSE plc,RATING: HOLD3.10,RATING: BUY4.00,RATING: STRONG BUY5.00,22.73B,5.63%,A-,F,C,B+,C+
2023-11-01,top_utility,46,EBR.B,Centrais Elétricas Brasileiras S.A. - Eletrobrás,RATING: HOLD3.09,RATING: HOLD3.00,RATING: STRONG BUY4.50,17.19B,3.52%,B-,A+,D+,A-,B-
2023-11-01,top_utility,47,PPL,PPL Corporation,RATING: HOLD3.07,RATING: HOLD3.00,RATING: BUY4.07,18.70B,3.72%,C,B-,B-,C,C+
2023-11-01,top_utility,48,WEC,"WEC Energy Group, Inc.",RATING: HOLD3.07,RATING: HOLD3.00,RATING: BUY3.56,26.48B,3.65%,D+,C,A-,C+,B
2023-11-01,top_utility,49,OGE,OGE Energy Corp.,RATING: HOLD3.06,RATING: HOLD3.00,RATING: BUY3.54,7.06B,4.71%,B-,F,C+,B,C+
2023-11-01,top_utility,50,CEPU,Central Puerto S.A.,RATING: HOLD3.06,RATING: STRONG SELL1.00,RATING: HOLD3.00,2.28B,2.71%,C-,B+,C,A-,C
2023-11-01,top_utility,51,FTS,Fortis Inc.,RATING: HOLD3.05,RATING: BUY3.50,RATING: HOLD3.13,20.31B,4.04%,C,D,B-,A-,D
2023-11-01,top_utility,52,ALE,"ALLETE, Inc.",RATING: HOLD3.05,RATING: BUY4.00,RATING: HOLD3.14,3.22B,4.79%,B-,A-,B+,B,B-
2023-11-01,top_utility,53,BIPC,Brookfield Infrastructure Corporation,RATING: HOLD3.04,RATING: BUY4.20,RATING: STRONG BUY5.00,4.10B,4.92%,A,A+,A+,D-,-RATING: NOT COVERED
2023-11-01,top_utility,54,NGG,National Grid plc,RATING: HOLD3.04,RATING: HOLD3.00,RATING: STRONG BUY4.50,45.49B,5.44%,B+,D-,A+,B+,F
2023-11-01,top_utility,55,EBR,Centrais Elétricas Brasileiras S.A. - Eletrobrás,RATING: HOLD3.04,RATING: HOLD3.00,RATING: STRONG BUY5.00,17.19B,0.58%,D,B,D+,B,-RATING: NOT COVERED
2023-11-01,top_utility,56,EDPFY,"EDP - Energias de Portugal, S.A.",RATING: HOLD3.04,RATING: BUY4.00,RATING: STRONG BUY5.00,18.84B,4.64%,B-,B+,B,B-,B-
2023-11-01,top_utility,57,FE,FirstEnergy Corp.,RATING: HOLD3.03,RATING: HOLD3.00,RATING: BUY3.80,21.13B,4.24%,C,D+,C,B-,D+
2023-11-01,top_utility,58,ELP,Companhia Paranaense de Energia - COPEL,RATING: HOLD3.02,RATING: HOLD3.00,RATING: STRONG BUY4.66,5.17B,3.79%,B,C+,B-,A,F
2023-11-01,top_utility,59,BIP,Brookfield Infrastructure Partners L.P.,RATING: HOLD3.01,RATING: BUY3.88,RATING: BUY4.36,12.67B,5.58%,B,A-,A-,D,B+
2023-11-01,top_utility,60,NFG,National Fuel Gas Company,RATING: HOLD3.01,RATING: BUY4.00,RATING: HOLD3.33,4.97B,3.58%,A-,B-,D,B,C-
2023-11-01,top_utility,61,ATO,Atmos Energy Corporation,RATING: HOLD2.99,RATING: HOLD3.00,RATING: BUY3.60,16.55B,2.65%,D,B-,A,B+,C-
2023-11-01,top_utility,62,LNT,Alliant Energy Corporation,RATING: HOLD2.99,RATING: BUY3.66,RATING: BUY3.83,13.04B,3.54%,D+,C+,C-,B-,C
2023-11-01,top_utility,63,CTPZY,CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A.,RATING: HOLD2.99,-RATING: NOT COVERED,RATING: HOLD3.00,3.53B,6.02%,A,A-,A-,C-,-RATING: NOT COVERED
2023-11-01,top_utility,64,AGR,"Avangrid, Inc.",RATING: HOLD2.98,RATING: SELL2.00,RATING: HOLD2.80,12.40B,5.49%,A-,D,D+,D+,B+
2023-11-01,top_utility,65,CMS,CMS Energy Corporation,RATING: HOLD2.97,RATING: HOLD3.00,RATING: BUY3.94,16.26B,3.50%,D+,B-,C+,C+,D+
2023-11-01,top_utility,66,AWK,"American Water Works Company, Inc.",RATING: HOLD2.97,RATING: BUY4.00,RATING: BUY4.00,25.32B,2.10%,D-,D+,D,D+,A-
2023-11-01,top_utility,67,MGEE,"MGE Energy, Inc.",RATING: HOLD2.96,RATING: HOLD3.00,RATING: SELL1.50,2.69B,2.22%,D-,B-,D,B+,C+
2023-11-01,top_utility,68,NJR,New Jersey Resources Corporation,RATING: HOLD2.95,RATING: HOLD3.33,RATING: BUY3.60,4.20B,3.69%,C-,C-,C+,C,B
2023-11-01,top_utility,69,AY,Atlantica Sustainable Infrastructure plc,RATING: HOLD2.94,RATING: BUY4.00,RATING: BUY3.50,2.25B,9.18%,A,C,A,D-,B
2023-11-01,top_utility,70,CWT,California Water Service Group,RATING: HOLD2.93,RATING: BUY4.00,RATING: HOLD3.00,3.03B,1.98%,F,C-,D-,C,A-
2023-11-01,top_utility,71,BEP,Brookfield Renewable Partners L.P.,RATING: HOLD2.92,RATING: BUY3.88,RATING: BUY4.28,11.22B,5.78%,C+,B+,B+,D+,C+
2023-11-01,top_utility,72,EVRG,"Evergy, Inc.",RATING: HOLD2.92,RATING: HOLD3.33,RATING: HOLD3.44,11.76B,4.78%,B,D,B-,D+,C
2023-11-01,top_utility,73,IDA,"IDACORP, Inc.",RATING: HOLD2.91,RATING: HOLD3.00,RATING: BUY3.85,5.10B,3.18%,D,D+,D+,B,C-
2023-11-01,top_utility,74,DTE,DTE Energy Company,RATING: HOLD2.89,RATING: BUY3.50,RATING: STRONG BUY4.52,20.66B,3.80%,C,C-,B+,C-,D
2023-11-01,top_utility,75,CWEN,"Clearway Energy, Inc.",RATING: HOLD2.88,RATING: STRONG BUY4.50,RATING: BUY4.33,4.51B,6.61%,A-,B,A-,D-,B+
2023-11-01,top_utility,76,NWN,Northwest Natural Holding Company,RATING: HOLD2.83,RATING: BUY3.50,RATING: BUY3.57,1.42B,4.94%,A-,D-,C-,D+,C-
2023-11-01,top_utility,77,AWR,American States Water Company,RATING: HOLD2.82,RATING: BUY3.50,RATING: HOLD3.00,3.07B,1.96%,F,B,C-,C,C+
2023-11-01,top_utility,78,NWE,"NorthWestern Energy Group, Inc.",RATING: HOLD2.81,RATING: HOLD3.00,RATING: BUY3.77,3.18B,4.91%,B,D,C,C,D-
2023-11-01,top_utility,79,ES,Eversource Energy,RATING: HOLD2.81,RATING: BUY3.50,RATING: BUY3.75,19.35B,4.80%,B+,C,C+,D-,C
2023-11-01,top_utility,80,WTRG,"Essential Utilities, Inc.",RATING: HOLD2.77,RATING: BUY4.00,RATING: STRONG BUY4.50,9.47B,3.26%,D+,C,D+,D,B-
2023-11-01,top_utility,81,UTL,Unitil Corporation,RATING: HOLD2.77,RATING: BUY4.00,RATING: BUY4.00,763.59M,3.38%,C+,D,C-,C,D
2023-11-01,top_utility,82,AVA,Avista Corporation,RATING: HOLD2.76,RATING: HOLD3.00,RATING: HOLD2.50,2.71B,5.19%,B+,B-,D+,C-,D
2023-11-01,top_utility,83,SR,Spire Inc.,RATING: SELL2.41,RATING: HOLD3.33,RATING: HOLD3.12,3.12B,4.85%,B+,B+,C-,C-,D-
2023-11-01,top_utility,84,AMPS,"Altus Power, Inc.",RATING: SELL2.38,RATING: BUY4.00,RATING: STRONG BUY4.57,915.78M,-,F,A,D-,C+,C-
2023-11-01,top_utility,85,POR,Portland General Electric Company,RATING: SELL2.38,RATING: BUY4.00,RATING: BUY3.72,4.27B,4.39%,B,C,D-,C-,F
2023-11-01,top_utility,86,D,"Dominion Energy, Inc.",RATING: SELL2.37,RATING: HOLD3.22,RATING: HOLD3.29,36.49B,6.12%,A-,F,A-,D-,D-
2023-11-01,top_utility,87,CDZI,Cadiz Inc.,RATING: SELL2.35,-RATING: NOT COVERED,RATING: STRONG BUY5.00,221.76M,-,D-,A-,F,B-,-RATING: NOT COVERED
2023-11-01,top_utility,88,GWRS,"Global Water Resources, Inc.",RATING: SELL2.34,RATING: HOLD3.00,RATING: STRONG BUY4.50,259.83M,2.77%,D-,A-,D-,C-,B-
2023-11-01,top_utility,89,BKH,Black Hills Corporation,RATING: SELL2.31,RATING: BUY4.00,RATING: HOLD2.83,3.46B,4.85%,B+,D-,C+,D,D+
2023-11-01,top_utility,90,CWEN.A,"Clearway Energy, Inc.",RATING: SELL2.30,RATING: STRONG BUY4.50,RATING: STRONG BUY4.54,4.51B,7.03%,A,A-,A-,D,D-
2023-11-01,top_utility,91,MSEX,Middlesex Water Company,RATING: SELL2.29,RATING: HOLD3.00,RATING: STRONG BUY5.00,1.21B,1.84%,D-,B,D-,D+,B-
2023-11-01,top_utility,92,OGS,"ONE Gas, Inc.",RATING: SELL2.25,RATING: HOLD3.00,RATING: HOLD2.83,3.45B,4.13%,B-,D+,B,D,D
2023-11-01,top_utility,93,AES,The AES Corporation,RATING: SELL2.22,RATING: BUY3.50,RATING: BUY4.15,11.24B,3.95%,C+,D+,C-,F,D+
2023-11-01,top_utility,94,AQN,Algonquin Power & Utilities Corp.,RATING: SELL2.18,RATING: HOLD3.00,RATING: HOLD3.25,3.96B,8.81%,A+,F,D,F,D-
2023-11-01,top_utility,95,UGI,UGI Corporation,RATING: SELL2.15,RATING: BUY4.00,RATING: BUY3.75,4.68B,6.57%,A,D-,C-,F,D
2023-11-01,top_utility,96,CPK,Chesapeake Utilities Corporation,RATING: SELL2.05,RATING: BUY3.50,RATING: BUY4.12,1.65B,2.43%,D+,B-,B-,D-,D-
2023-11-01,top_utility,97,ORA,"Ormat Technologies, Inc.",RATING: SELL2.04,RATING: HOLD3.00,RATING: BUY3.62,3.95B,0.73%,F,A,F,D-,D+
2023-11-01,top_utility,98,ARTNA,Artesian Resources Corporation,RATING: SELL1.92,RATING: BUY4.00,RATING: STRONG BUY5.00,431.89M,2.67%,D,B,D-,D,F
2023-11-01,top_utility,99,ENLT,Enlight Renewable Energy Ltd,RATING: SELL1.81,-RATING: NOT COVERED,RATING: BUY4.40,1.70B,-,D,A,F,D-,D+
2023-11-01,top_utility,100,NEP,"NextEra Energy Partners, LP",RATING: SELL1.72,RATING: BUY3.60,RATING: BUY3.76,2.58B,12.21%,A+,D+,F,F,C-
2023-11-01,top_consumer_staples,1,LWAY,"Lifeway Foods, Inc.",RATING: STRONG BUY4.97,RATING: HOLD3.00,RATING: HOLD3.00,156.12M,-,C+,A,C,A+,A
2023-11-01,top_consumer_staples,2,COCO,"The Vita Coco Company, Inc.",RATING: STRONG BUY4.96,RATING: BUY3.60,RATING: BUY4.11,1.64B,-,D,A+,B+,A+,A+
2023-11-01,top_consumer_staples,3,MAMA,"Mama's Creations, Inc.",RATING: STRONG BUY4.87,RATING: STRONG BUY4.50,RATING: STRONG BUY4.66,127.93M,-,C-,A+,B+,A+,B
2023-11-01,top_consumer_staples,4,KO,The Coca-Cola Company,RATING: STRONG BUY4.85,RATING: BUY3.55,RATING: BUY4.31,245.31B,3.21%,D+,C-,A+,B,A-
2023-11-01,top_consumer_staples,5,ANDE,"The Andersons, Inc.",RATING: STRONG BUY4.84,RATING: BUY4.33,RATING: STRONG BUY4.66,1.77B,1.40%,A-,C-,B,A+,A-
2023-11-01,top_consumer_staples,6,TSCDY,Tesco PLC,RATING: STRONG BUY4.82,RATING: BUY3.50,RATING: HOLD3.00,24.03B,4.01%,A-,B+,A,A-,A+
2023-11-01,top_consumer_staples,7,TWNK,"Hostess Brands, Inc.",RATING: STRONG BUY4.80,RATING: HOLD3.00,RATING: HOLD3.00,4.43B,-,D+,C,C,A+,B+
2023-11-01,top_consumer_staples,8,PEP,"PepsiCo, Inc.",RATING: STRONG BUY4.79,RATING: BUY3.60,RATING: BUY3.59,232.03B,2.90%,D+,C+,A+,B-,B+
2023-11-01,top_consumer_staples,9,NSRGY,Nestlé S.A.,RATING: STRONG BUY4.75,RATING: HOLD3.33,RATING: BUY4.25,296.03B,2.99%,D+,C+,A+,B-,B+
2023-11-01,top_consumer_staples,10,SDOT,Sadot Group Inc.,RATING: STRONG BUY4.71,-RATING: NOT COVERED,RATING: STRONG BUY5.00,33.68M,-,A+,A,D+,C,A-
2023-11-01,top_consumer_staples,11,IMBBY,Imperial Brands PLC,RATING: STRONG BUY4.63,RATING: HOLD3.00,RATING: BUY4.00,19.69B,7.68%,A,C+,A-,B-,A
2023-11-01,top_consumer_staples,12,VITL,"Vital Farms, Inc.",RATING: STRONG BUY4.57,RATING: BUY3.66,RATING: BUY4.00,484.67M,-,B-,A+,C,B-,A
2023-11-01,top_consumer_staples,13,POST,"Post Holdings, Inc.",RATING: STRONG BUY4.51,RATING: BUY3.50,RATING: BUY4.11,5.15B,-,C+,C,B-,B,A+
2023-11-01,top_consumer_staples,14,USFD,US Foods Holding Corp.,RATING: STRONG BUY4.50,RATING: BUY3.50,RATING: BUY4.26,10.16B,-,B+,A+,B-,A-,B-
2023-11-01,top_consumer_staples,15,CCEP,Coca-Cola Europacific Partners PLC,RATING: STRONG BUY4.50,RATING: BUY4.00,RATING: BUY4.46,28.01B,3.04%,C,C,A-,A-,B
2023-11-01,top_consumer_staples,16,FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",RATING: BUY4.46,RATING: BUY4.00,RATING: BUY4.07,38.40B,1.74%,C-,A-,A-,A+,C+
2023-11-01,top_consumer_staples,17,PFGC,Performance Food Group Company,RATING: BUY4.38,RATING: BUY3.50,RATING: BUY4.35,9.47B,-,B+,A,C,B+,B
2023-11-01,top_consumer_staples,18,FIZZ,National Beverage Corp.,RATING: BUY4.35,RATING: HOLD2.50,RATING: STRONG SELL1.00,4.58B,-,D,C+,A-,B,A-
2023-11-01,top_consumer_staples,19,FDP,Fresh Del Monte Produce Inc.,RATING: BUY4.24,RATING: BUY4.00,RATING: STRONG BUY5.00,1.11B,3.04%,A-,B-,C-,C-,A-
2023-11-01,top_consumer_staples,20,GO,Grocery Outlet Holding Corp.,RATING: BUY4.24,RATING: BUY3.50,RATING: BUY3.58,2.80B,-,D+,C+,C-,C+,A+
2023-11-01,top_consumer_staples,21,BUD,Anheuser-Busch InBev SA/NV,RATING: BUY4.23,RATING: BUY3.50,RATING: BUY4.09,117.40B,1.40%,D+,B+,A+,B+,C
2023-11-01,top_consumer_staples,22,MDLZ,"Mondelez International, Inc.",RATING: BUY4.12,RATING: BUY3.80,RATING: BUY4.37,93.66B,2.30%,D,C+,A,B,B-
2023-11-01,top_consumer_staples,23,DOLE,Dole plc,RATING: BUY4.07,RATING: BUY3.50,RATING: BUY4.33,1.09B,2.78%,B+,A-,C-,B+,B
2023-11-01,top_consumer_staples,24,AGRO,Adecoagro S.A.,RATING: BUY4.06,RATING: BUY4.00,RATING: BUY3.57,1.19B,2.92%,B+,C,C,A,C-
2023-11-01,top_consumer_staples,25,KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",RATING: BUY4.02,RATING: BUY4.00,RATING: BUY3.63,17.13B,3.94%,B,B,B+,A-,B-
2023-11-01,top_consumer_staples,26,SAM,"The Boston Beer Company, Inc.",RATING: BUY3.97,RATING: SELL2.00,RATING: HOLD2.57,4.08B,-,D+,A+,C+,B-,B
2023-11-01,top_consumer_staples,27,SPTN,SpartanNash Company,RATING: BUY3.76,RATING: BUY4.00,RATING: BUY3.57,812.79M,3.64%,A,B-,C-,C+,B-
2023-11-01,top_consumer_staples,28,AKO.B,Embotelladora Andina S.A.,RATING: BUY3.72,RATING: HOLD3.00,RATING: BUY3.50,1.90B,8.36%,A,B,B-,C+,B-
2023-11-01,top_consumer_staples,29,NATR,"Nature's Sunshine Products, Inc.",RATING: HOLD3.49,RATING: BUY4.00,RATING: STRONG BUY5.00,343.01M,-,B,D-,C,A+,B+
2023-11-01,top_consumer_staples,30,WMT,Walmart Inc.,RATING: HOLD3.49,RATING: HOLD3.38,RATING: BUY4.33,443.19B,1.38%,D,D+,A+,A,B+
2023-11-01,top_consumer_staples,31,CELH,"Celsius Holdings, Inc.",RATING: HOLD3.48,RATING: BUY3.62,RATING: STRONG BUY4.53,13.42B,-,F,A+,D,A+,A-
2023-11-01,top_consumer_staples,32,MAKSY,Marks and Spencer Group plc,RATING: HOLD3.47,RATING: HOLD2.50,RATING: STRONG BUY5.00,5.43B,-,B+,C-,B-,A+,A
2023-11-01,top_consumer_staples,33,BRBR,"BellRing Brands, Inc.",RATING: HOLD3.45,RATING: BUY3.50,RATING: STRONG BUY4.53,5.95B,-,D-,A-,A-,A+,B+
2023-11-01,top_consumer_staples,34,SOVO,"Sovos Brands, Inc.",RATING: HOLD3.45,RATING: SELL2.00,RATING: HOLD3.30,2.19B,-,D,B+,C,A+,B+
2023-11-01,top_consumer_staples,35,BTI,British American Tobacco p.l.c.,RATING: HOLD3.45,RATING: BUY4.16,RATING: BUY4.40,69.72B,9.10%,A,D,A+,C,A
2023-11-01,top_consumer_staples,36,SFM,"Sprouts Farmers Market, Inc.",RATING: HOLD3.44,RATING: BUY3.66,RATING: HOLD2.50,4.23B,-,C+,C-,B-,A,A+
2023-11-01,top_consumer_staples,37,ELF,"e.l.f. Beauty, Inc.",RATING: HOLD3.44,RATING: BUY3.60,RATING: BUY4.35,5.25B,-,D-,A,A-,A+,A
2023-11-01,top_consumer_staples,38,BG,Bunge Global SA,RATING: HOLD3.44,RATING: BUY3.66,RATING: BUY4.09,15.41B,2.39%,B+,F,B,A-,A+
2023-11-01,top_consumer_staples,39,SPB,"Spectrum Brands Holdings, Inc.",RATING: HOLD3.44,RATING: BUY3.66,RATING: BUY4.20,2.76B,2.17%,C+,D-,A+,A,A+
2023-11-01,top_consumer_staples,40,CL,Colgate-Palmolive Company,RATING: HOLD3.43,RATING: BUY3.66,RATING: BUY3.95,61.60B,2.55%,D-,B+,A,B+,B+
2023-11-01,top_consumer_staples,41,CASY,"Casey's General Stores, Inc.",RATING: HOLD3.42,RATING: HOLD3.33,RATING: BUY4.25,10.20B,0.59%,D-,B-,B-,A,A+
2023-11-01,top_consumer_staples,42,PG,The Procter & Gamble Company,RATING: HOLD3.41,RATING: HOLD3.14,RATING: BUY3.96,353.70B,2.49%,D,C-,A+,A-,B
2023-11-01,top_consumer_staples,43,COST,Costco Wholesale Corporation,RATING: HOLD3.41,RATING: HOLD3.18,RATING: BUY4.18,248.33B,0.71%,F,B,A+,A-,B
2023-11-01,top_consumer_staples,44,PPC,Pilgrim's Pride Corporation,RATING: HOLD3.40,RATING: BUY4.00,RATING: BUY3.66,6.20B,-,B,F,C-,A-,A
2023-11-01,top_consumer_staples,45,DANOY,Danone S.A.,RATING: HOLD3.40,RATING: BUY3.50,RATING: HOLD3.00,39.25B,3.58%,C+,D-,A-,A-,A-
2023-11-01,top_consumer_staples,46,CENT,Central Garden & Pet Company,RATING: HOLD3.40,RATING: HOLD3.00,RATING: BUY4.16,2.24B,-,B-,D,C+,A,A+
2023-11-01,top_consumer_staples,47,UNLYF,Unilever PLC,RATING: HOLD3.39,RATING: HOLD3.33,RATING: SELL2.00,119.18B,3.89%,C+,D,A+,B-,A-
2023-11-01,top_consumer_staples,48,APRN,"Blue Apron Holdings, Inc.",RATING: HOLD3.38,RATING: BUY3.50,RATING: BUY3.66,99.67M,-,A+,B+,F,A+,C
2023-11-01,top_consumer_staples,49,KMB,Kimberly-Clark Corporation,RATING: HOLD3.37,RATING: HOLD3.25,RATING: HOLD3.00,40.35B,3.94%,C,D+,A,B-,A
2023-11-01,top_consumer_staples,50,BDRFY,Beiersdorf Aktiengesellschaft,RATING: HOLD3.36,-RATING: NOT COVERED,RATING: STRONG BUY4.50,29.99B,0.58%,F,B,B-,A,A-
2023-11-01,top_consumer_staples,51,CHD,"Church & Dwight Co., Inc.",RATING: HOLD3.35,RATING: BUY4.00,RATING: HOLD3.27,21.36B,1.24%,F,A,B+,A-,B+
2023-11-01,top_consumer_staples,52,KHC,The Kraft Heinz Company,RATING: HOLD3.34,RATING: HOLD3.36,RATING: BUY3.68,40.81B,4.81%,B,D,A-,C+,B+
2023-11-01,top_consumer_staples,53,STZ,"Constellation Brands, Inc.",RATING: HOLD3.33,RATING: HOLD3.00,RATING: BUY4.39,44.39B,1.44%,F,C,A-,B+,B+
2023-11-01,top_consumer_staples,54,BRFH,"Barfresh Food Group, Inc.",RATING: HOLD3.32,-RATING: NOT COVERED,RATING: STRONG BUY4.50,21.72M,-,D+,C-,D-,A,A+
2023-11-01,top_consumer_staples,55,LW,"Lamb Weston Holdings, Inc.",RATING: HOLD3.31,RATING: BUY4.00,RATING: BUY4.33,13.64B,1.19%,D-,A-,B,B,A-
2023-11-01,top_consumer_staples,56,IPAR,"Inter Parfums, Inc.",RATING: HOLD3.30,RATING: HOLD3.00,RATING: BUY4.20,4.15B,1.83%,D-,B,B-,A-,A+
2023-11-01,top_consumer_staples,57,KR,The Kroger Co.,RATING: HOLD3.28,RATING: BUY3.62,RATING: BUY3.58,32.64B,2.36%,B+,D+,A,B,B-
2023-11-01,top_consumer_staples,58,CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",RATING: HOLD3.27,-RATING: NOT COVERED,RATING: STRONG BUY5.00,1.11B,6.46%,A-,A,D,A,-RATING: NOT COVERED
2023-11-01,top_consumer_staples,59,JJSF,J&J Snack Foods Corp.,RATING: HOLD3.27,RATING: HOLD3.00,RATING: BUY4.00,3.08B,1.78%,D-,B+,C,B+,A-
2023-11-01,top_consumer_staples,60,UL,Unilever PLC,RATING: HOLD3.27,RATING: HOLD3.00,RATING: HOLD3.20,119.18B,3.83%,C,D-,A+,B,B
2023-11-01,top_consumer_staples,61,LRLCY,L'Oréal S.A.,RATING: HOLD3.26,RATING: BUY4.00,RATING: BUY4.33,232.02B,1.52%,F,A,A+,A-,-RATING: NOT COVERED
2023-11-01,top_consumer_staples,62,CALM,"Cal-Maine Foods, Inc.",RATING: HOLD3.26,RATING: HOLD3.25,RATING: HOLD3.33,2.43B,8.70%,A+,F,A,B+,B-
2023-11-01,top_consumer_staples,63,MED,"Medifast, Inc.",RATING: HOLD3.24,RATING: HOLD3.00,RATING: HOLD3.00,753.13M,9.43%,A+,D,A,D,A-
2023-11-01,top_consumer_staples,64,ACI,"Albertsons Companies, Inc.",RATING: HOLD3.24,RATING: BUY4.33,RATING: HOLD3.44,12.64B,2.19%,B,F,B+,A-,C+
2023-11-01,top_consumer_staples,65,MGPI,"MGP Ingredients, Inc.",RATING: HOLD3.24,RATING: HOLD3.00,RATING: STRONG BUY4.85,2.12B,0.50%,F,C+,C-,B,A
2023-11-01,top_consumer_staples,66,FLO,"Flowers Foods, Inc.",RATING: HOLD3.24,RATING: HOLD3.40,RATING: HOLD3.33,4.70B,4.04%,B-,D-,C+,C,A
2023-11-01,top_consumer_staples,67,ADM,Archer-Daniels-Midland Company,RATING: HOLD3.23,RATING: BUY3.83,RATING: BUY4.00,38.89B,2.40%,B-,F,B+,C,B
2023-11-01,top_consumer_staples,68,MO,"Altria Group, Inc.",RATING: HOLD3.23,RATING: BUY3.72,RATING: HOLD3.42,71.93B,9.34%,A,D-,A+,C+,C-
2023-11-01,top_consumer_staples,69,GLASF,Glass House Brands Inc.,RATING: HOLD3.21,RATING: BUY4.00,RATING: STRONG BUY5.00,302.49M,-,C+,D,D+,A+,F
2023-11-01,top_consumer_staples,70,JAPAY,Japan Tobacco Inc.,RATING: HOLD3.21,RATING: HOLD3.00,RATING: SELL2.00,43.47B,6.05%,B+,B+,A,A,D
2023-11-01,top_consumer_staples,71,ALCO,"Alico, Inc.",RATING: HOLD3.20,RATING: BUY4.00,RATING: BUY4.00,194.98M,0.78%,F,D+,D-,B,A
2023-11-01,top_consumer_staples,72,FARM,Farmer Bros. Co.,RATING: HOLD3.20,-RATING: NOT COVERED,RATING: BUY4.00,55.78M,-,A,C-,D,D+,A-
2023-11-01,top_consumer_staples,73,REYN,Reynolds Consumer Products Inc.,RATING: HOLD3.18,RATING: HOLD3.00,RATING: BUY3.55,5.39B,3.58%,C,D-,C+,C+,B+
2023-11-01,top_consumer_staples,74,MNST,Monster Beverage Corporation,RATING: HOLD3.18,RATING: BUY3.66,RATING: BUY4.12,57.81B,-,D-,A-,A-,B+,C+
2023-11-01,top_consumer_staples,75,BRFS,BRF S.A.,RATING: HOLD3.17,RATING: HOLD3.00,RATING: HOLD3.00,3.89B,-,C,D,C-,A+,D-
2023-11-01,top_consumer_staples,76,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",RATING: HOLD3.17,RATING: BUY4.00,RATING: STRONG BUY5.00,299.00M,3.04%,B-,D-,C-,A,C+
2023-11-01,top_consumer_staples,77,SJM,The J. M. Smucker Company,RATING: HOLD3.17,RATING: HOLD3.00,RATING: HOLD3.06,11.59B,3.63%,B-,B,B+,D+,B+
2023-11-01,top_consumer_staples,78,PM,Philip Morris International Inc.,RATING: HOLD3.16,RATING: BUY4.15,RATING: BUY4.27,142.08B,5.58%,B,D+,A+,B,D+
2023-11-01,top_consumer_staples,79,ABEV,Ambev S.A.,RATING: HOLD3.15,RATING: HOLD3.00,RATING: BUY3.90,42.73B,5.34%,B+,D+,A,B-,C
2023-11-01,top_consumer_staples,80,GHSI,"Guardion Health Sciences, Inc.",RATING: HOLD3.14,-RATING: NOT COVERED,RATING: BUY4.00,7.82M,-,B,C+,D-,C+,A
